id,name,country,subregion,address,latitude,longitude,gameTitle,source,officialLocatorUrl,detailsUrl,needsGeocode,googleMapsSearchUrl
jp-28608,M's PARK刈谷店,Japan,Aichi,愛知県刈谷市稲場町３−２０６,35.0054807,137.0014037,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=28608,False,https://www.google.com/maps/search/?api=1&query=M&#x27;s+PARK刈谷店+愛知県刈谷市稲場町３−２０６
jp-28609,M's PARK豊田店,Japan,Aichi,愛知県豊田市寿町３−２１、２２,35.0566411,137.1400157,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=28609,False,https://www.google.com/maps/search/?api=1&query=M&#x27;s+PARK豊田店+愛知県豊田市寿町３−２１、２２
jp-19016,アピナ名古屋栄店,Japan,Aichi,愛知県名古屋市中区錦３‐１７‐１５ドン・キホーテ栄本店Ｂ１,35.1702098,136.9063906,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=19016,False,https://www.google.com/maps/search/?api=1&query=アピナ名古屋栄店+愛知県名古屋市中区錦３‐１７‐１５ドン・キホーテ栄本店Ｂ１
jp-19395,アピナ豊橋,Japan,Aichi,愛知県豊橋市藤沢町１４１ホリデイ・スクエアＡＭ棟１階,34.7445532,137.3713362,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=19395,False,https://www.google.com/maps/search/?api=1&query=アピナ豊橋+愛知県豊橋市藤沢町１４１ホリデイ・スクエアＡＭ棟１階
jp-20094,アミュージアム津島店,Japan,Aichi,愛知県津島市大字津島字北新開351番地ﾖｼﾂﾞﾔ津島本店ｼﾈﾏ館2F,35.1746003,136.7464136,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=20094,False,https://www.google.com/maps/search/?api=1&query=アミュージアム津島店+愛知県津島市大字津島字北新開351番地ﾖｼﾂﾞﾔ津島本店ｼﾈﾏ館2F
jp-21125,アミューズファクトリー常滑店,Japan,Aichi,愛知県常滑市りんくう町2-20-3イオンモール常滑2F,34.8823408923726,136.826091975641,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=21125,False,https://www.google.com/maps/search/?api=1&query=アミューズファクトリー常滑店+愛知県常滑市りんくう町2-20-3イオンモール常滑2F
jp-29270,アミューズメントプラザワイド,Japan,Aichi,愛知県東海市名和町二番割上16-2,35.0651865416666,136.911898700069,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=29270,False,https://www.google.com/maps/search/?api=1&query=アミューズメントプラザワイド+愛知県東海市名和町二番割上16-2
jp-26295,アミューズメントワールドメトロポリス小牧,Japan,Aichi,愛知県小牧市村中新町３３,35.2959343275161,136.905616616641,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=26295,False,https://www.google.com/maps/search/?api=1&query=アミューズメントワールドメトロポリス小牧+愛知県小牧市村中新町３３
jp-19523,ゲーム アルカナ,Japan,Aichi,愛知県稲沢市朝府町２−３３,35.2518633,136.7788012,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=19523,False,https://www.google.com/maps/search/?api=1&query=ゲーム+アルカナ+愛知県稲沢市朝府町２−３３
jp-28592,ゲームキングジョイ,Japan,Aichi,愛知県名古屋市中区栄３‐３‐３２,35.1679815,136.9049511,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=28592,False,https://www.google.com/maps/search/?api=1&query=ゲームキングジョイ+愛知県名古屋市中区栄３‐３‐３２
jp-19086,ゲームパニック大須,Japan,Aichi,愛知県名古屋市中区大須3-30-93 メガタウンB1F,35.1600309,136.9053767,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=19086,False,https://www.google.com/maps/search/?api=1&query=ゲームパニック大須+愛知県名古屋市中区大須3-30-93+メガタウンB1F
jp-28834,ゲームパニック大高,Japan,Aichi,愛知県名古屋市緑区忠治山２０１番地,35.0485212,136.9497129,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=28834,False,https://www.google.com/maps/search/?api=1&query=ゲームパニック大高+愛知県名古屋市緑区忠治山２０１番地
jp-28328,コムテックスクウェア,Japan,Aichi,愛知県名古屋市中区金山1-16-8,35.1439706,136.8999023,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=28328,False,https://www.google.com/maps/search/?api=1&query=コムテックスクウェア+愛知県名古屋市中区金山1-16-8
jp-28486,コムテックタワー,Japan,Aichi,愛知県名古屋市中村区名駅４−１０−２０,35.1694446,136.8859667,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=28486,False,https://www.google.com/maps/search/?api=1&query=コムテックタワー+愛知県名古屋市中村区名駅４−１０−２０
jp-18739,ソユーゲームフィールド赤池店,Japan,Aichi,愛知県日進市赤池町箕ノ手１番プライムツリー赤池３階,35.108621,137.0243969,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=18739,False,https://www.google.com/maps/search/?api=1&query=ソユーゲームフィールド赤池店+愛知県日進市赤池町箕ノ手１番プライムツリー赤池３階
jp-23866,ソユーゲームフィールド鳴海店,Japan,Aichi,名古屋市緑区鳴海町字伝治山３番地９ アピタ鳴海店２Ｆ,35.0941212637578,136.95934499259,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=23866,False,https://www.google.com/maps/search/?api=1&query=ソユーゲームフィールド鳴海店+名古屋市緑区鳴海町字伝治山３番地９+アピタ鳴海店２Ｆ
jp-20221,タイトーステーションフェドラ大須店,Japan,Aichi,愛知県名古屋市中区大須３−３０−３１,35.1594771,136.9054347,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=20221,False,https://www.google.com/maps/search/?api=1&query=タイトーステーションフェドラ大須店+愛知県名古屋市中区大須３−３０−３１
jp-24209,タイトーステーション豊田ＧＡＺＡ,Japan,Aichi,愛知県豊田市喜多町１−１４０ＧＡＺＡ３階,35.0880302,137.1572653,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=24209,False,https://www.google.com/maps/search/?api=1&query=タイトーステーション豊田ＧＡＺＡ+愛知県豊田市喜多町１−１４０ＧＡＺＡ３階
jp-18922,タイトーＦステーション弥富店,Japan,Aichi,愛知県弥富市五明町蒲原１３７１‐４,35.1155664,136.7178037,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=18922,False,https://www.google.com/maps/search/?api=1&query=タイトーＦステーション弥富店+愛知県弥富市五明町蒲原１３７１‐４
jp-19383,ダイナソアエイジ,Japan,Aichi,愛知県大府市東新町三丁目８８番地,35.0310079641722,136.956274471406,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=19383,False,https://www.google.com/maps/search/?api=1&query=ダイナソアエイジ+愛知県大府市東新町三丁目８８番地
jp-18710,バンダイナムコＣｒｏｓｓＳｔｏｒｅ名古屋,Japan,Aichi,愛知県名古屋市西区二方町４０番本棟４階,35.2254187,136.8843421,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=18710,False,https://www.google.com/maps/search/?api=1&query=バンダイナムコＣｒｏｓｓＳｔｏｒｅ名古屋+愛知県名古屋市西区二方町４０番本棟４階
jp-18908,ファンタジックランド西春店,Japan,Aichi,愛知県北名古屋市鹿田若宮３９２６‐１０ヨシズヤ西春店５階,35.2449611,136.8717714,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=18908,False,https://www.google.com/maps/search/?api=1&query=ファンタジックランド西春店+愛知県北名古屋市鹿田若宮３９２６‐１０ヨシズヤ西春店５階
jp-22423,ファンタジーウエストタウン西尾,Japan,Aichi,愛知県西尾市高鼻町３‐２３‐９,34.8633981,137.0593664,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=22423,False,https://www.google.com/maps/search/?api=1&query=ファンタジーウエストタウン西尾+愛知県西尾市高鼻町３‐２３‐９
jp-24992,ファンタジープラザ名古屋,Japan,Aichi,愛知県名古屋市北区玄馬町２３４−１ﾄﾞﾝｷﾎｰﾃ名古屋本店２階,35.2264606,136.9089964,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=24992,False,https://www.google.com/maps/search/?api=1&query=ファンタジープラザ名古屋+愛知県名古屋市北区玄馬町２３４−１ﾄﾞﾝｷﾎｰﾃ名古屋本店２階
jp-24805,プラサカプコン岡崎店,Japan,Aichi,愛知県岡崎市戸崎町字外山３８−５イオンモール岡崎 シネコン棟,34.9391444631085,137.163200193115,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=24805,False,https://www.google.com/maps/search/?api=1&query=プラサカプコン岡崎店+愛知県岡崎市戸崎町字外山３８−５イオンモール岡崎+シネコン棟
jp-20706,プラサカプコン徳重店,Japan,Aichi,愛知県名古屋市緑区元徳重１丁目５０５ビルズウォーク徳重２階,35.0943886,136.9992084,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=20706,False,https://www.google.com/maps/search/?api=1&query=プラサカプコン徳重店+愛知県名古屋市緑区元徳重１丁目５０５ビルズウォーク徳重２階
jp-24644,プラサカプコン稲沢店,Japan,Aichi,愛知県稲沢市長野７丁目１−２リーフウォーク稲沢２Ｆ,35.2607481321662,136.819040386536,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=24644,False,https://www.google.com/maps/search/?api=1&query=プラサカプコン稲沢店+愛知県稲沢市長野７丁目１−２リーフウォーク稲沢２Ｆ
jp-25114,ポート２４八事店,Japan,Aichi,愛知県名古屋市昭和区広路町北石坂102番地4,35.1371096689953,136.964140052115,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=25114,False,https://www.google.com/maps/search/?api=1&query=ポート２４八事店+愛知県名古屋市昭和区広路町北石坂102番地4
jp-26823,ポート２４幸田店,Japan,Aichi,愛知県額田郡幸田町相見沖原1-3,34.8902431,137.1631359,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=26823,False,https://www.google.com/maps/search/?api=1&query=ポート２４幸田店+愛知県額田郡幸田町相見沖原1-3
jp-25575,ムー大陸西尾シャオ店,Japan,Aichi,愛知県西尾市下町御城下２３−１シャオ２Ｆ,34.8677827673647,137.045431461902,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=25575,False,https://www.google.com/maps/search/?api=1&query=ムー大陸西尾シャオ店+愛知県西尾市下町御城下２３−１シャオ２Ｆ
jp-24393,モーリーファンタジー新瑞橋,Japan,Aichi,愛知県名古屋市南区菊住１丁目７ー１０イオンモール新瑞橋店３階,35.1147088,136.93525,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=24393,False,https://www.google.com/maps/search/?api=1&query=モーリーファンタジー新瑞橋+愛知県名古屋市南区菊住１丁目７ー１０イオンモール新瑞橋店３階
jp-27354,ユーズランド東浦店,Japan,Aichi,愛知県知多郡東浦町緒川旭１３−２イオンモール東浦２Ｆ,34.9781318119209,136.974266734146,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=27354,False,https://www.google.com/maps/search/?api=1&query=ユーズランド東浦店+愛知県知多郡東浦町緒川旭１３−２イオンモール東浦２Ｆ
jp-19421,ラウンドワンヨロッカ春日井店,Japan,Aichi,愛知県春日井市六軒屋町東丘２２テナント区画番号３０１０,35.2587361,136.9816772,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=19421,False,https://www.google.com/maps/search/?api=1&query=ラウンドワンヨロッカ春日井店+愛知県春日井市六軒屋町東丘２２テナント区画番号３０１０
jp-26102,ラウンドワン中川１号線店,Japan,Aichi,愛知県名古屋市中川区法蔵町２−２３,35.1236443,136.8636045,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=26102,False,https://www.google.com/maps/search/?api=1&query=ラウンドワン中川１号線店+愛知県名古屋市中川区法蔵町２−２３
jp-28655,ラウンドワン千種店,Japan,Aichi,愛知県名古屋市千種区新栄3-20-17タイホウ千種駅前南ビル1階,35.1680713,136.9280046,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=28655,False,https://www.google.com/maps/search/?api=1&query=ラウンドワン千種店+愛知県名古屋市千種区新栄3-20-17タイホウ千種駅前南ビル1階
jp-25413,ラウンドワン半田店,Japan,Aichi,愛知県半田市瑞穂町６−７−８,34.8853760084621,136.941376219049,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=25413,False,https://www.google.com/maps/search/?api=1&query=ラウンドワン半田店+愛知県半田市瑞穂町６−７−８
jp-25841,ラウンドワン名古屋西春店,Japan,Aichi,愛知県北名古屋市宇福寺神明１５,35.2548498,136.8436265,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=25841,False,https://www.google.com/maps/search/?api=1&query=ラウンドワン名古屋西春店+愛知県北名古屋市宇福寺神明１５
jp-25110,ラウンドワン豊橋店,Japan,Aichi,愛知県豊橋市大岩町字岩田２７−２,34.7237006,137.4326113,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=25110,False,https://www.google.com/maps/search/?api=1&query=ラウンドワン豊橋店+愛知県豊橋市大岩町字岩田２７−２
jp-28642,ラウンドワン鳴海店,Japan,Aichi,愛知県名古屋市緑区鳴海町杜若２８,35.0989113,136.9527377,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=28642,False,https://www.google.com/maps/search/?api=1&query=ラウンドワン鳴海店+愛知県名古屋市緑区鳴海町杜若２８
jp-29285,半田メトロポリス,Japan,Aichi,愛知県半田市旭町３−１１−１,34.8746636920531,136.921648047082,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=29285,False,https://www.google.com/maps/search/?api=1&query=半田メトロポリス+愛知県半田市旭町３−１１−１
jp-28829,名古屋レジャーランド内田橋店,Japan,Aichi,愛知県名古屋市南区内田橋2-26-22,35.1137608,136.9098442,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=28829,False,https://www.google.com/maps/search/?api=1&query=名古屋レジャーランド内田橋店+愛知県名古屋市南区内田橋2-26-22
jp-29249,安城メトロポリス,Japan,Aichi,愛知県安城市浜富町６−８,34.955195299699,137.097345503705,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=29249,False,https://www.google.com/maps/search/?api=1&query=安城メトロポリス+愛知県安城市浜富町６−８
jp-22335,楽市楽座イオンモール名古屋茶屋店,Japan,Aichi,愛知県名古屋市港区西茶屋２−１１イオンモール名古屋茶屋３階,35.1036419,136.8248297,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=22335,False,https://www.google.com/maps/search/?api=1&query=楽市楽座イオンモール名古屋茶屋店+愛知県名古屋市港区西茶屋２−１１イオンモール名古屋茶屋３階
jp-25928,楽市楽座イオンモール扶桑店,Japan,Aichi,愛知県丹羽郡扶桑町南山名高塚5番地イオンモール扶桑2階,35.3612155469881,136.900508189966,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=25928,False,https://www.google.com/maps/search/?api=1&query=楽市楽座イオンモール扶桑店+愛知県丹羽郡扶桑町南山名高塚5番地イオンモール扶桑2階
jp-26751,楽市街道 名古屋店,Japan,Aichi,愛知県北名古屋市中之郷新明４５−１,35.239849,136.8488049,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=26751,False,https://www.google.com/maps/search/?api=1&query=楽市街道+名古屋店+愛知県北名古屋市中之郷新明４５−１
jp-29247,豊川メトロポリス,Japan,Aichi,愛知県豊川市下長山町上アライ１４−１,34.8025832,137.3845019,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=29247,False,https://www.google.com/maps/search/?api=1&query=豊川メトロポリス+愛知県豊川市下長山町上アライ１４−１
jp-24867,ＡＤＸマミー出川店,Japan,Aichi,愛知県春日井市不二ヶ丘１丁目５番地,35.2673215,137.0126718,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=24867,False,https://www.google.com/maps/search/?api=1&query=ＡＤＸマミー出川店+愛知県春日井市不二ヶ丘１丁目５番地
jp-24571,ＡＤＸマミー岡崎店,Japan,Aichi,愛知県岡崎市井田新町６−１,34.9770307711709,137.161719537959,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=24571,False,https://www.google.com/maps/search/?api=1&query=ＡＤＸマミー岡崎店+愛知県岡崎市井田新町６−１
jp-25497,ＧｉＧＯイオンタウン刈谷,Japan,Aichi,愛知県刈谷市東境町京和１,35.0388078565412,137.026769246558,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=25497,False,https://www.google.com/maps/search/?api=1&query=ＧｉＧＯイオンタウン刈谷+愛知県刈谷市東境町京和１
jp-22660,ＧｉＧＯイオンタウン名西,Japan,Aichi,愛知県名古屋市西区香呑町６−４９−１イオンタウン名西２Ｆ,35.2041270320315,136.892598499445,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=22660,False,https://www.google.com/maps/search/?api=1&query=ＧｉＧＯイオンタウン名西+愛知県名古屋市西区香呑町６−４９−１イオンタウン名西２Ｆ
jp-26046,ＧｉＧＯイオンモール木曽川,Japan,Aichi,愛知県一宮市木曽川町黒田八ヶ池２５−１イオンモール木曽川３Ｆ,35.3489688584511,136.773599907379,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=26046,False,https://www.google.com/maps/search/?api=1&query=ＧｉＧＯイオンモール木曽川+愛知県一宮市木曽川町黒田八ヶ池２５−１イオンモール木曽川３Ｆ
jp-29237,ＧｉＧＯギャラリエアピタ知立,Japan,Aichi,愛知県知立市長篠町大山１８−１ギャラリエアピタ１Ｆ,34.9991237069351,137.052842080951,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=29237,False,https://www.google.com/maps/search/?api=1&query=ＧｉＧＯギャラリエアピタ知立+愛知県知立市長篠町大山１８−１ギャラリエアピタ１Ｆ
jp-19745,ＧｉＧＯマーケットスクエアささしま,Japan,Aichi,愛知県名古屋市中村区平池町４丁目６０番地１４号,35.162623,136.8849364,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=19745,False,https://www.google.com/maps/search/?api=1&query=ＧｉＧＯマーケットスクエアささしま+愛知県名古屋市中村区平池町４丁目６０番地１４号
jp-26776,ＧｉＧＯ北岡崎,Japan,Aichi,愛知県岡崎市錦町２番地４,34.9733728272187,137.159915860713,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=26776,False,https://www.google.com/maps/search/?api=1&query=ＧｉＧＯ北岡崎+愛知県岡崎市錦町２番地４
jp-29236,ＧｉＧＯ安城,Japan,Aichi,愛知県安城市百石町２−３５−１３,34.9473926,137.0731591,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=29236,False,https://www.google.com/maps/search/?api=1&query=ＧｉＧＯ安城+愛知県安城市百石町２−３５−１３
jp-27191,ＧｉＧＯ尾西,Japan,Aichi,愛知県一宮市篭屋３−９−７アソビックスびさい１Ｆ,35.3092177752599,136.771520953967,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=27191,False,https://www.google.com/maps/search/?api=1&query=ＧｉＧＯ尾西+愛知県一宮市篭屋３−９−７アソビックスびさい１Ｆ
jp-29272,ＧｉＧＯ岡崎,Japan,Aichi,愛知県岡崎市上地３−５０−４,34.9113546,137.169312,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=29272,False,https://www.google.com/maps/search/?api=1&query=ＧｉＧＯ岡崎+愛知県岡崎市上地３−５０−４
jp-29267,ＧｉＧＯ春日井,Japan,Aichi,愛知県春日井市岩野町４１８０,35.2695445950536,136.960514630164,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=29267,False,https://www.google.com/maps/search/?api=1&query=ＧｉＧＯ春日井+愛知県春日井市岩野町４１８０
jp-29266,ＧｉＧＯ東名ボール,Japan,Aichi,愛知県瀬戸市西原町２−１１４,35.2092202,137.0628682,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=29266,False,https://www.google.com/maps/search/?api=1&query=ＧｉＧＯ東名ボール+愛知県瀬戸市西原町２−１１４
jp-29234,ＧｉＧＯ豊橋飯村,Japan,Aichi,愛知県豊橋市飯村町字西山２５−１２１,34.7490943,137.4138729,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=29234,False,https://www.google.com/maps/search/?api=1&query=ＧｉＧＯ豊橋飯村+愛知県豊橋市飯村町字西山２５−１２１
jp-29259,ＧｉＧＯ豊田,Japan,Aichi,愛知県豊田市深田町１−６５−１,35.0678723,137.1238001,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=29259,False,https://www.google.com/maps/search/?api=1&query=ＧｉＧＯ豊田+愛知県豊田市深田町１−６５−１
jp-29277,ＧｉＧＯ金山,Japan,Aichi,愛知県名古屋市熱田区金山１−１９ー２,35.1426808139245,136.902152217791,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=29277,False,https://www.google.com/maps/search/?api=1&query=ＧｉＧＯ金山+愛知県名古屋市熱田区金山１−１９ー２
jp-25081,ＧｉＧＯ長久手,Japan,Aichi,愛知県長久手市武蔵塚７０５,35.1714145149511,137.045460464418,maimai DX Japan,maimai JP official / ALL.Net,https://location.am-all.net/alm/location?gm=96&ct=1000&at=22,https://shop.am-all.net/alm/shop?gm=96&astep=22&sid=25081,False,https://www.google.com/maps/search/?api=1&query=ＧｉＧＯ長久手+愛知県長久手市武蔵塚７０５
