id,name,country,subregion,address,latitude,longitude,gameTitle,source,officialLocatorUrl,detailsUrl,needsGeocode,googleMapsSearchUrl
intl-1012-18399,AMUSE,Australia,,"16 WITCOMBE STREET, ADELAIDE, SA5000",-34.9299206,138.5947976,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18399&lang=en,False,https://www.google.com/maps/search/?api=1&query=AMUSE+16+WITCOMBE+STREET%2C+ADELAIDE%2C+SA5000
intl-1012-18755,ARCHIE BROTHERS CCW,Australia,,"285 Springvale Road, Glen Waverley, Victoria, Australia, 3150",-37.8812875,145.1647251,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18755&lang=en,False,https://www.google.com/maps/search/?api=1&query=ARCHIE+BROTHERS+CCW+285+Springvale+Road%2C+Glen+Waverley%2C+Victoria%2C+Australia%2C+3150
intl-1012-18636,ARCHIE BROTHERS QV,Australia,,"45 Little Londsdale Street, Melbourne, Victoria, 3000",-37.8093821,144.9712286,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18636&lang=en,False,https://www.google.com/maps/search/?api=1&query=ARCHIE+BROTHERS+QV+45+Little+Londsdale+Street%2C+Melbourne%2C+Victoria%2C+3000
intl-1012-19218,B.LUCKY&SONS MELBOURNE,Australia,,"Level 3, 211 Latrobe St., Melrourne, Vic,3000",-37.8105556,144.9630556,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=19218&lang=en,False,https://www.google.com/maps/search/?api=1&query=B.LUCKY%26SONS+MELBOURNE+Level+3%2C+211+Latrobe+St.%2C+Melrourne%2C+Vic%2C3000
intl-1012-18972,ENTERTAINMENT PARK,Australia,,361 Milperra Rd Bankstown NSW 2200,-33.9294993,150.9905704,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18972&lang=en,False,https://www.google.com/maps/search/?api=1&query=ENTERTAINMENT+PARK+361+Milperra+Rd+Bankstown+NSW+2200
intl-1012-19214,FORTRESS MELBOURNE,Australia,,"23 CALEDONIAN LANE, MELBOURNE, VICTORIA, AUSTRALIA 3000",-37.8121261,144.9640502,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=19214&lang=en,False,https://www.google.com/maps/search/?api=1&query=FORTRESS+MELBOURNE+23+CALEDONIAN+LANE%2C+MELBOURNE%2C+VICTORIA%2C+AUSTRALIA+3000
intl-1012-18780,FUNHOUSE BRISBANE CITY,Australia,,"Level 3/91 Queen St, Brisbane City QLD 4000",-27.4706058,153.0248758,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18780&lang=en,False,https://www.google.com/maps/search/?api=1&query=FUNHOUSE+BRISBANE+CITY+Level+3%2F91+Queen+St%2C+Brisbane+City+QLD+4000
intl-1012-18779,FUNHOUSE SUNNYBANK,Australia,,"Corner Mains & McCullough Roads, Sunnybank QLD 4109",,,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18779&lang=en,True,https://www.google.com/maps/search/?api=1&query=FUNHOUSE+SUNNYBANK+Corner+Mains+%26+McCullough+Roads%2C+Sunnybank+QLD+4109
intl-1012-19217,IPLAY CAROUSEL,Australia,,"SHOP MM223, 1382 ALBANY HWY, CANNINGTON, WA AUSTRALIA 6107",-32.0199279,115.9388969,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=19217&lang=en,False,https://www.google.com/maps/search/?api=1&query=IPLAY+CAROUSEL+SHOP+MM223%2C+1382+ALBANY+HWY%2C+CANNINGTON%2C+WA+AUSTRALIA+6107
intl-1012-18937,IPLAY WETHERILL PARK,Australia,,"561/583 Polding St, Wetherill Park NSW 2164",-33.8593157,150.8978985,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18937&lang=en,False,https://www.google.com/maps/search/?api=1&query=IPLAY+WETHERILL+PARK+561%2F583+Polding+St%2C+Wetherill+Park+NSW+2164
intl-1012-19453,KINGPIN CANBERRA,Australia,,"Canberra Centre Bunda Street,Canberra City ACT 2608",-35.2802271,149.1332559,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=19453&lang=en,False,https://www.google.com/maps/search/?api=1&query=KINGPIN+CANBERRA+Canberra+Centre+Bunda+Street%2CCanberra+City+ACT+2608
intl-1012-18430,KINGPIN MELBOURNE,Australia,,"260 Collins St, MELBOURNE VIC 3000",-37.8152725,144.9650986,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18430&lang=en,False,https://www.google.com/maps/search/?api=1&query=KINGPIN+MELBOURNE+260+Collins+St%2C+MELBOURNE+VIC+3000
intl-1012-18926,KINGPIN NORTH STRATHFIELD,Australia,,"Building H3/3-5 George St, North Strathfield NSW 2137",-33.8632365,151.0889051,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18926&lang=en,False,https://www.google.com/maps/search/?api=1&query=KINGPIN+NORTH+STRATHFIELD+Building+H3%2F3-5+George+St%2C+North+Strathfield+NSW+2137
intl-1012-19803,KINGPIN(CHERMSIDE),Australia,,"Westfield Chermside,Corner Gympie & HamiltonRd,Chermside QLD4032",-27.3826351,153.0325653,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=19803&lang=en,False,https://www.google.com/maps/search/?api=1&query=KINGPIN%28CHERMSIDE%29+Westfield+Chermside%2CCorner+Gympie+%26+HamiltonRd%2CChermside+QLD4032
intl-1012-19809,KINGPIN(CROWN),Australia,,"Malbourne,CrownEntertainmentComplex,WhitemanSt,Southbank,VIC3006",-37.829,144.957,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=19809&lang=en,False,https://www.google.com/maps/search/?api=1&query=KINGPIN%28CROWN%29+Malbourne%2CCrownEntertainmentComplex%2CWhitemanSt%2CSouthbank%2CVIC3006
intl-1012-18973,KOKO AMESEMENT HORNSBY,Australia,,Shop 4000-1/236 Pacific Hwy Horsby NSW 2077,-33.7043415,151.1006823,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18973&lang=en,False,https://www.google.com/maps/search/?api=1&query=KOKO+AMESEMENT+HORNSBY+Shop+4000-1%2F236+Pacific+Hwy+Horsby+NSW+2077
intl-1012-19464,KOKO AMUSEMENT 614,Australia,,Basement 614 George ST Sydney NSW 2000,-33.8757593,151.2067759,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=19464&lang=en,False,https://www.google.com/maps/search/?api=1&query=KOKO+AMUSEMENT+614+Basement+614+George+ST+Sydney+NSW+2000
intl-1012-19341,KOKO AMUSEMENT BURWOOD,Australia,,"lot29 27-31 belmore St,.Burwood,2134,NSW",-33.8784196,151.102158,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=19341&lang=en,False,https://www.google.com/maps/search/?api=1&query=KOKO+AMUSEMENT+BURWOOD+lot29+27-31+belmore+St%2C.Burwood%2C2134%2CNSW
intl-1012-18527,KOKO AMUSEMENTS DIXON,Australia,,"Level 1 & 2/1 Dixon Street, Haymerket, Sydney",,,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18527&lang=en,True,https://www.google.com/maps/search/?api=1&query=KOKO+AMUSEMENTS+DIXON+Level+1+%26+2%2F1+Dixon+Street%2C+Haymerket%2C+Sydney
intl-1012-19129,KOKO HURSTVILLE,Australia,,"G03/288 Forest Road, HurstvilleNSW",-33.9669703,151.1032215,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=19129&lang=en,False,https://www.google.com/maps/search/?api=1&query=KOKO+HURSTVILLE+G03%2F288+Forest+Road%2C+HurstvilleNSW
intl-1012-18431,PARADIGM ZONE,Australia,,"58 Gawler Place, Adelaide SA 5000",-34.923429,138.6021461,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18431&lang=en,False,https://www.google.com/maps/search/?api=1&query=PARADIGM+ZONE+58+Gawler+Place%2C+Adelaide+SA+5000
intl-1012-18686,PLAYit,Australia,,Shop 14-22 Southgate Shopping Centre3 Southgate Ave,,,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18686&lang=en,True,https://www.google.com/maps/search/?api=1&query=PLAYit+Shop+14-22+Southgate+Shopping+Centre3+Southgate+Ave
intl-1012-18782,ROLLER ONE BURWOOD,Australia,,"172-210 Burwood Hwy, Burwood East VIC 3151",-37.8530342,145.1493983,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18782&lang=en,False,https://www.google.com/maps/search/?api=1&query=ROLLER+ONE+BURWOOD+172-210+Burwood+Hwy%2C+Burwood+East+VIC+3151
intl-1012-18322,TIMEZONE BANKSTOWN,Australia,,"Bankstown Central Shopping Centre, Shop MM022 North Terrace",,,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18322&lang=en,True,https://www.google.com/maps/search/?api=1&query=TIMEZONE+BANKSTOWN+Bankstown+Central+Shopping+Centre%2C+Shop+MM022+North+Terrace
intl-1012-19443,TIMEZONE CHATSWOOD,Australia,,"Level6 Westfield Chatswood,1 Anderson Street,Chatswood,NSW 2067",-33.7973628,151.1831083,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=19443&lang=en,False,https://www.google.com/maps/search/?api=1&query=TIMEZONE+CHATSWOOD+Level6+Westfield+Chatswood%2C1+Anderson+Street%2CChatswood%2CNSW+2067
intl-1012-18539,TIMEZONE EASTGARDENS,Australia,,"Westfield Shopping Centre, Bunnerong Rd, Eastgardens, NSW, 2036",-33.9448896,151.2243238,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18539&lang=en,False,https://www.google.com/maps/search/?api=1&query=TIMEZONE+EASTGARDENS+Westfield+Shopping+Centre%2C+Bunnerong+Rd%2C+Eastgardens%2C+NSW%2C+2036
intl-1012-18501,TIMEZONE EASTLAND,Australia,,"Shop MM12/13 Eastland Shopping Centre,171 -175 Maroondah Hwy",-37.8126592,145.2292803,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18501&lang=en,False,https://www.google.com/maps/search/?api=1&query=TIMEZONE+EASTLAND+Shop+MM12%2F13+Eastland+Shopping+Centre%2C171+-175+Maroondah+Hwy
intl-1012-18362,TIMEZONE ERINA,Australia,,"SHOP H09, Terrigal Dr, Erina NSW 2250",,,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18362&lang=en,True,https://www.google.com/maps/search/?api=1&query=TIMEZONE+ERINA+SHOP+H09%2C+Terrigal+Dr%2C+Erina+NSW+2250
intl-1012-18918,TIMEZONE FREMANTLE,Australia,,Shop 32-33 South Terrace PiazzaFremantle WA 6160,-32.0562381,115.7479566,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18918&lang=en,False,https://www.google.com/maps/search/?api=1&query=TIMEZONE+FREMANTLE+Shop+32-33+South+Terrace+PiazzaFremantle+WA+6160
intl-1012-19190,TIMEZONE INDOOROOPILLY,Australia,,"Indooroopilly Shopping Centre 322 Moggill Rd, QLD 4068",-27.4994475,152.9723122,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=19190&lang=en,False,https://www.google.com/maps/search/?api=1&query=TIMEZONE+INDOOROOPILLY+Indooroopilly+Shopping+Centre+322+Moggill+Rd%2C+QLD+4068
intl-1012-18898,TIMEZONE KNOX,Australia,,"2 Brisbane Ln, Wantirna South Vic 3152",-37.8699923,145.2437459,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18898&lang=en,False,https://www.google.com/maps/search/?api=1&query=TIMEZONE+KNOX+2+Brisbane+Ln%2C+Wantirna+South+Vic+3152
intl-1012-19191,TIMEZONE PARRAMATTA,Australia,,"Shop 4070, Westfield Parramatta, 175 Church St., NSW 2150",-33.8173782,151.0016557,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=19191&lang=en,False,https://www.google.com/maps/search/?api=1&query=TIMEZONE+PARRAMATTA+Shop+4070%2C+Westfield+Parramatta%2C+175+Church+St.%2C+NSW+2150
intl-1012-18796,TIMEZONE PRESTON,Australia,,"Northland Shopping Centre,2-50 Murray Rd,Preston VIC 3072",-37.7389461,145.0299969,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18796&lang=en,False,https://www.google.com/maps/search/?api=1&query=TIMEZONE+PRESTON+Northland+Shopping+Centre%2C2-50+Murray+Rd%2CPreston+VIC+3072
intl-1012-18816,TIMEZONE SURFERS PARADISE,Australia,,"Level1 Paradise Centre,Cavilll Mall,Surfers Paradise QLD 4217",-28.001953,153.4298183,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18816&lang=en,False,https://www.google.com/maps/search/?api=1&query=TIMEZONE+SURFERS+PARADISE+Level1+Paradise+Centre%2CCavilll+Mall%2CSurfers+Paradise+QLD+4217
intl-1012-18877,TIMEZONE TREE TEA PLAZA,Australia,,"Tea Tree Plaza, 976 North East Road, Modbury SA 5092",-34.8307178,138.6901334,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18877&lang=en,False,https://www.google.com/maps/search/?api=1&query=TIMEZONE+TREE+TEA+PLAZA+Tea+Tree+Plaza%2C+976+North+East+Road%2C+Modbury+SA+5092
intl-1012-18729,TIMEZONE WERRIBEE,Australia,,Pacific Werribee Shopping Centre Heaths VIC 3029,-37.8769343,144.6804581,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18729&lang=en,False,https://www.google.com/maps/search/?api=1&query=TIMEZONE+WERRIBEE+Pacific+Werribee+Shopping+Centre+Heaths+VIC+3029
intl-1012-18730,TIMEZONE WODEN,Australia,,"Shop A3 Westfield Woden, KeltieSt, Phillip ACT 2606",-35.3462875,149.0860718,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18730&lang=en,False,https://www.google.com/maps/search/?api=1&query=TIMEZONE+WODEN+Shop+A3+Westfield+Woden%2C+KeltieSt%2C+Phillip+ACT+2606
intl-1012-19806,TIMEZONE(CENTRAL),Australia,,"Level 2, Central Park Mall, 28 Broadway, Chippendale,NSW2008",-33.884581,151.2006823,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=19806&lang=en,False,https://www.google.com/maps/search/?api=1&query=TIMEZONE%28CENTRAL%29+Level+2%2C+Central+Park+Mall%2C+28+Broadway%2C+Chippendale%2CNSW2008
intl-1012-19807,TIMEZONE(HAYMARKET),Australia,,"Level 3 Market City, 9-13 Hay Street, Haymerket, Sydney, NSW2020",-33.8797944,151.2033833,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=19807&lang=en,False,https://www.google.com/maps/search/?api=1&query=TIMEZONE%28HAYMARKET%29+Level+3+Market+City%2C+9-13+Hay+Street%2C+Haymerket%2C+Sydney%2C+NSW2020
intl-1012-19808,TIMEZONE(HIGHPOINT),Australia,,"Level 1 Highpoint SC,120-200Rosamond Rd,Maribyrnong,VIC3032",-37.7695602,144.8820803,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=19808&lang=en,False,https://www.google.com/maps/search/?api=1&query=TIMEZONE%28HIGHPOINT%29+Level+1+Highpoint+SC%2C120-200Rosamond+Rd%2CMaribyrnong%2CVIC3032
intl-1012-19805,TIMEZONE(MACQUARIE),Australia,,"MacquarieCentre,CornerofHerringRd&WaterlooRd,NorthRyde,NSW2113",-33.7763709,151.1200451,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=19805&lang=en,False,https://www.google.com/maps/search/?api=1&query=TIMEZONE%28MACQUARIE%29+MacquarieCentre%2CCornerofHerringRd%26WaterlooRd%2CNorthRyde%2CNSW2113
intl-1012-19802,TIMEZONE(NORTHBRIDGE),Australia,,"31 Lake Street, Northbridge, WA6003",-31.9475043,115.8567513,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=19802&lang=en,False,https://www.google.com/maps/search/?api=1&query=TIMEZONE%28NORTHBRIDGE%29+31+Lake+Street%2C+Northbridge%2C+WA6003
intl-1012-18400,VARSITY WATERFORD,Australia,,"55/230 Manning Road, Karawara Perth, WA",-32.011588,115.886449,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18400&lang=en,False,https://www.google.com/maps/search/?api=1&query=VARSITY+WATERFORD+55%2F230+Manning+Road%2C+Karawara+Perth%2C+WA
intl-1012-18628,ZONE BOWLING SOUTHLAND,Australia,,"Zone Bowling Southland SHOP 3049B, 1239 Nepean Highway 3192",-37.9584584,145.0510807,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18628&lang=en,False,https://www.google.com/maps/search/?api=1&query=ZONE+BOWLING+SOUTHLAND+Zone+Bowling+Southland+SHOP+3049B%2C+1239+Nepean+Highway+3192
intl-1012-19399,ZONE BOWLING TOP RYDE,Australia,,"GRD M5,Top Ryde City Shopping Centre,Blaxland Rd.&Devlin St.NSW",-33.8122148,151.1062214,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=19399&lang=en,False,https://www.google.com/maps/search/?api=1&query=ZONE+BOWLING+TOP+RYDE+GRD+M5%2CTop+Ryde+City+Shopping+Centre%2CBlaxland+Rd.%26Devlin+St.NSW
intl-1012-18915,ZONE BOWLING VILLAWOOD,Australia,,"850a Woodvilla Road,Villawood NSW 2163",-33.8792943,150.9786698,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18915&lang=en,False,https://www.google.com/maps/search/?api=1&query=ZONE+BOWLING+VILLAWOOD+850a+Woodvilla+Road%2CVillawood+NSW+2163
intl-1012-18938,ZONEBOWLING BLACKTOWN,Australia,,"Shop 4011/17 Patrick st, Blacktown NSW 2148",-33.7699265,150.9061011,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=18938&lang=en,False,https://www.google.com/maps/search/?api=1&query=ZONEBOWLING+BLACKTOWN+Shop+4011%2F17+Patrick+st%2C+Blacktown+NSW+2148
intl-1012-19804,ZONEBOWLING(GARDEN CITY),Australia,,"Westfield Garden City, Kessels Rd, Upper Mount Gravatt QLD 4122",-27.5626135,153.0822254,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1012&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1012&sid=19804&lang=en,False,https://www.google.com/maps/search/?api=1&query=ZONEBOWLING%28GARDEN+CITY%29+Westfield+Garden+City%2C+Kessels+Rd%2C+Upper+Mount+Gravatt+QLD+4122
intl-1002-19393,168 GAME CENTRE,Hong Kong,,GIF YUE MAN SHOPPING CENTRE 300-302 NGAU TAU KOK RD. KWUN TONG,22.3143438,114.2226831,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1002&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1002&sid=19393&lang=en,False,https://www.google.com/maps/search/?api=1&query=168+GAME+CENTRE+GIF+YUE+MAN+SHOPPING+CENTRE+300-302+NGAU+TAU+KOK+RD.+KWUN+TONG
intl-1002-24290,ELECTRONIC PLAZA,Hong Kong,,"G/F&COCKLOFT,130 FUK WA ST.,SHAM SHUI PO, KOWLOON",22.331478159747,114.162595156099,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1002&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1002&sid=24290&lang=en,False,https://www.google.com/maps/search/?api=1&query=ELECTRONIC+PLAZA+G%2FF%26COCKLOFT%2C130+FUK+WA+ST.%2CSHAM+SHUI+PO%2C+KOWLOON
intl-1002-24741,GAMEZONE(KWUN TONG PLAZA),Hong Kong,,"1/F,KWUN TONG PLAZA,68HOI YUEN ROAD, KWUNTONG, KOWLOON",22.3111759,114.226019,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1002&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1002&sid=24741&lang=en,False,https://www.google.com/maps/search/?api=1&query=GAMEZONE%28KWUN+TONG+PLAZA%29+1%2FF%2CKWUN+TONG+PLAZA%2C68HOI+YUEN+ROAD%2C+KWUNTONG%2C+KOWLOON
intl-1002-24738,GAMEZONE(MONG KOK),Hong Kong,,"BF., ARGYLE CENTRE PHASE I,65 ARGYLE ST, MONGKOK, KOWLOON",22.3195199991315,114.171476986786,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1002&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1002&sid=24738&lang=en,False,https://www.google.com/maps/search/?api=1&query=GAMEZONE%28MONG+KOK%29+BF.%2C+ARGYLE+CENTRE+PHASE+I%2C65+ARGYLE+ST%2C+MONGKOK%2C+KOWLOON
intl-1002-24092,GOLD STAR(NATHAN ROAD),Hong Kong,,"B,WING WONG BLDG., 557-559NATHAN RD., YAU MA TEI, KOWLOON",22.3141685472114,114.170193171263,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1002&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1002&sid=24092&lang=en,False,https://www.google.com/maps/search/?api=1&query=GOLD+STAR%28NATHAN+ROAD%29+B%2CWING+WONG+BLDG.%2C+557-559NATHAN+RD.%2C+YAU+MA+TEI%2C+KOWLOON
intl-1002-24723,GOLD STAR(TSUEN WAN),Hong Kong,,"3F,E WING, NAN FUNG CENTRE, 264-298CASTLE PEAK RD.,TSUEN WAN N.T",22.3738489535483,114.116348067718,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1002&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1002&sid=24723&lang=en,False,https://www.google.com/maps/search/?api=1&query=GOLD+STAR%28TSUEN+WAN%29+3F%2CE+WING%2C+NAN+FUNG+CENTRE%2C+264-298CASTLE+PEAK+RD.%2CTSUEN+WAN+N.T
intl-1002-24735,GOLDEN ERA GAME CENTRE,Hong Kong,,"2/F, GOLDEN ERA PLAZA, 39SAI YEE STREET, MONGKOK, KOWLOON",22.318361,114.17173,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1002&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1002&sid=24735&lang=en,False,https://www.google.com/maps/search/?api=1&query=GOLDEN+ERA+GAME+CENTRE+2%2FF%2C+GOLDEN+ERA+PLAZA%2C+39SAI+YEE+STREET%2C+MONGKOK%2C+KOWLOON
intl-1002-24742,HOLLYWOOD GAME ZONE,Hong Kong,,"383, LEVEL 3, PLAZA HOLLYWOODDIAMOND HILL, KOWLOON,",22.3407058292102,114.202109561089,maimai DX International Version,maimai International official / ALL.Net,https://location.am-all.net/alm/location?gm=98&ct=1002&lang=en,https://location.am-all.net/alm/shop?gm=98&astep=1002&sid=24742&lang=en,False,https://www.google.com/maps/search/?api=1&query=HOLLYWOOD+GAME+ZONE+383%2C+LEVEL+3%2C+PLAZA+HOLLYWOODDIAMOND+HILL%2C+KOWLOON%2C
